id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
192692,36259,Blitzkrieg Anthology,NULL,2005-10-09 00:00:00.000,1,NULL,NULL,NULL,80.0000,3
32056,204654,Blow Everything Up,NULL,2005-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145849,146988,Blue Wish,NULL,2005-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176835,19111,Board Game Classics,NULL,2005-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44944,79712,Bob the Builder: Bob's Busy Day,NULL,2005-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56244,92168,Bobby Carrot 2: Winterland,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76913,3827,Bobobo-bo Bo-bobo Dassutsu! Hajike Royale,NULL,2005-03-17 00:00:00.000,NULL,NULL,NULL,NULL,28.0000,0
118015,50588,Boboboubo Boubobo Dassutsu! Hajike Royale,NULL,2005-04-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77811,9508,Boiling Point: Road to Hell,NULL,2005-05-20 00:00:00.000,1,NULL,70.0000,2,63.7370,13
184219,49418,Boktai 3: Sabata's Counterattack,NULL,2005-08-28 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
172560,206848,Bokujou Monogatari: Shiawase no Uta,NULL,2005-03-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108402,43204,Bokura no Kazoku,NULL,2005-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168730,22287,Bomberman,NULL,2005-05-19 00:00:00.000,1,NULL,73.5000,2,80.1674,8
54737,198189,Bomberman Kart,NULL,2005-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161936,198040,Bomberman Kart 3D,NULL,2005-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54505,198190,Bomberman Kart Special Mini,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84174,64947,Bomberman Land 3,NULL,2005-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172936,198063,Bomberman Next Gotochi Kanto-hen,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172867,198064,Bomberman Next Gotochi Kinki-hen,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172766,198054,Bomberman Pinball,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174779,198058,Bomberman RPG,NULL,2005-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147439,162409,Bomberman: Panic Bomber,NULL,2005-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86052,120874,Bonez Adventures: Tomb of Fulaos,NULL,2005-07-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72488,146262,Bongo Loves the Bible,NULL,2005-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156187,3757,Bonnie's Bookstore,NULL,2005-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145472,175926,Bots!!,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21682,49524,Bouken-Ou Beet: Busters Road,NULL,2005-02-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178944,3836,Bratz: Rock Angelz,NULL,2005-10-04 00:00:00.000,NULL,NULL,60.0000,2,46.0000,3
164274,20689,Brave: The Search for Spirit Dancer,NULL,2005-09-02 00:00:00.000,NULL,NULL,72.0000,2,NULL,NULL
164293,207256,Breath of Fire III,NULL,2005-08-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3374,47339,Breeders' Cup World Thoroughbred Championships,NULL,2005-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128804,5757,Brian Lara International Cricket 2005,NULL,2005-07-01 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
24642,10065,Brigade E5: New Jagged Union,NULL,2005-12-31 00:00:00.000,1,NULL,40.0000,1,50.0000,2
162192,617,Brothers in Arms: Earned in Blood,NULL,2005-10-04 00:00:00.000,8,NULL,73.0000,5,72.3559,47
8309,619,Brothers in Arms: Road to Hill 30,NULL,2005-03-01 00:00:00.000,14,NULL,91.5000,7,71.9696,63
75384,20577,Bubble Bobble Revolution,NULL,2005-11-24 00:00:00.000,NULL,NULL,27.3333,4,43.0000,1
153439,10916,Burnout Legends,NULL,2005-09-13 00:00:00.000,8,NULL,92.5000,2,76.1789,22
153719,194233,Burnout Legends,NULL,2005-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192377,2626,Burnout Revenge,NULL,2005-09-13 00:00:00.000,21,NULL,90.5000,6,78.3667,71
121840,18715,Buzz! The Music Quiz,"Hosted by the computer animated, ever-smiling Buzz and his assistant Rose, the game creates the illusion that the players are in an actual quiz show, complete with buzzers, theme songs and canned audience clapping/laughter. Jason Donovan is the voice of Buzz in the UK and Australia. Different voice-actors are used across Europe for Buzz and Rose.
Players can choose from 16 different contestants to suit that persons personal music taste. These include a pop diva (Gina), a rocker (Phil), a punk, an Elvis (Pelvis) and a disco dude (Stevie). These characters resemble famous pop musicians such as Gwen Stefani, Liam Gallagher and Geri Halliwell and Bob Marley.
There are over 1,000 music clips, all of which are international chart-toppers from the 1950s through to 2005 and over 5,000 questions to test a players knowledge, either by playing solo in a fast paced single-player mode or with friends/family in the multi-player game. None of the music clips are original recordings.
Players can also choose to play in short bursts, or over a longer period. All wins and losses can be saved to Memory cards for players to refer to at a later date.",2005-10-21 00:00:00.000,NULL,NULL,80.0000,2,NULL,NULL
5899,43520,Buzz! The Sports Quiz,NULL,2005-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142915,28387,CABAL Online,NULL,2005-10-01 00:00:00.000,1,1,NULL,NULL,75.8763,9
108447,3843,Cabela's Dangerous Hunts 2,NULL,2005-11-16 00:00:00.000,NULL,NULL,NULL,NULL,20.0000,0
170325,3844,Cabela's Outdoor Adventures,NULL,2005-09-13 00:00:00.000,1,NULL,NULL,NULL,70.0000,3
191681,2964,Call of Cthulhu: Dark Corners of The Earth,"Following the introduction sequence set in Arkham Asylum psychiatric hospital, the game begins on September 6, 1915, as police detective Jack Walters (voiced by Milton Lawrence) is summoned to a decrepit manor house in Boston, Massachusetts. The manor is inhabited by a small bizarre cult called the Fellowship of the Yith, led by one Victor Holt who has asked specifically for Walters to come and talk to him. Taking cover from an ensuing firefight, Jack finds himself separated from the police and trapped inside the mansion, with no option but to investigate. When the rest of the police finally break in, they find the cultists dead by mass suicide and Walters apparently insane. He is committed to Arkham sanatorium, where he stays for several years. 
Six years later, Walters is released and becomes a private investigator. On February 6, 1922, he takes up a missing person case at Innsmouth, a xenophobic coastal town, and the site of the recent disappearance of Brian Burnham, a clerk that had been sent there to establish a local store for the First National Grocery chain. Arriving in the isolated town, which appears to be depopulated and in a state of collapse, Jack unsuccessfully asks around for Brian. He stays the night at a hotel, where he barely escapes an assassination attempt and then flees from a chase by an armed mob. 
From that point forward, Jack is forced to sneak through the alleys, buildings and sewers of Innsmouth, avoiding murderous patrols of the town's corrupt police and the cultists looking for him. He acquires weapons to defend himself and meets undercover agent Lucas Mackey, who tells him that the town is under government investigation. Jack eventually finds Burnham and his girlfriend Ruth, but their car crashes when they escape from Innsmouth, killing Brian and injuring Jack (it is left unknown if Ruth was killed or not). 
Jack recovers from the incident and, following a brutal interrogation, he is taken in by the FBI, personally led by J. Edgar Hoover. On February 8, Jack helps Hoover and the FBI raid the Marsh Gold Refinery, where he is attacked by an ancient creature known as a Shoggoth and uncovers a Cthulhu shrine. The refinery is then demolished through the use of explosives. 
After the refinery raid, the U.S. military begins a combined land-and-sea invasion of Innsmouth on February 9. The only thing that proves problematic to the full scale assault is the headquarters of the Esoteric Order of Dagon, a religious organization centered on two undersea demigods and Cthulhu that holds the whole town under its grip. The building proves unbreachable for the Coast Guard and the Marines, but Jack finds a way in through an old smuggling entrance (guarded by a star-spawn of Cthulhu.) Inside, Jack frees Agent Mackey, who has been kidnapped for a ritual sacrifice, and puts down the magical shield protecting the building. After discovering a secret chamber, he falls through the floor of a tunnel which leads into the sea. 
Jack is rescued by the USS Urania, a Coast Guard cutter which is part of a group heading to Devil's Reef on February 10, following up on a lead provided by the FBI. On the way there, wizards on the reef summon powerful tidal waves to destroy the flotilla, but Jack commandeers the ship's cannon and kills them. The humanoid fish-men known as Deep Ones launch a massed attack on the Urania, killing most of the crew and disabling the engines. Jack manages to reactivate the engine only to have the gigantic Father Dagon himself attack him on the bow. Jack manages to defeat the demigod with the cannon, but not before it causes the Urania to sink. Jack survives the encounter and finds himself on Devil's Reef, where he discovers old smuggling tunnels beneath the seabed, leading him to the underwater city of Y'ha-nthlei. 
The city is found to be located below Devil's Reef and is the home of the Deep Ones and members of the Order. Navy submarines attempt to torpedo Y'ha-nthlei, but are stopped by a magical barrier protecting the city. The Temple of Dagon is the source of the barrier, but the entrance is sealed off to prevent any interference. Jack finds another way in through ancient tunnels feared by the Deep Ones at the bottom of the city's foundations. Apparently, this passage, which leads to the temple, is an ancient prison for flying polyps, the enemy of the Great Race of Yith. Jack manages to defeat them with the help of a Yithian energy weapon. Jack then enters the Temple of Dagon and kills Mother Hydra, whose song is generating the barrier, by deafening some of the Deep Ones to her song, allowing him to take control of them. With the barrier down, the submarines attack the city, while Jack escapes through a portal leading back to the Order's headquarters. 
In the end, it is revealed that a Yithian swapped minds with Jack Walter's father during the moment of Jack's conception. In flesh, Jack Walters is human, but he inherited Yithian psychic powers, which was the reason for the cultists' interest in him, and explains why he has visions of coming danger and of the Yithian library-city of Pnakotus, as well as his ability to control Deep Ones in the Temple of Dagon. Confined back into Arkham Asylum, Jack hangs himself on February 16, 1922, unable to handle the reality of himself and what he has witnessed. The game is supposed to be ""based on the writings in Jack's journal, which were discovered in 1924.""",2005-10-24 00:00:00.000,40,NULL,79.5000,3,78.9535,86
156821,622,Call of Duty 2,Call of Duty 2 contains four individual campaigns that are split into three stories. Each story concerns a World War II soldier overcoming insurmountable odds in the war.,2005-10-25 00:00:00.000,294,NULL,84.4000,5,84.1482,759
80740,3845,Call of Duty 2: Big Red One,NULL,2005-11-01 00:00:00.000,9,NULL,79.7500,5,76.7463,45
68027,148055,Camera Cafe': Il gioco,NULL,2005-02-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180487,210539,Canhão,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144925,220079,Capcom,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190470,21438,Capcom Classics Collection,NULL,2005-10-27 00:00:00.000,NULL,NULL,75.0000,2,NULL,NULL
176973,220539,Care Bears,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176776,49368,Care Bears: The Care Quests,NULL,2005-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62957,111553,Carious Weltling II,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55960,166451,Cartagra: Tamashii no Kunou,NULL,2005-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22198,49362,Cartoon Network Collection: Limited Edition,NULL,2005-05-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175815,206892,Casino Island To Go,NULL,2005-04-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128729,125406,Castle of Elite,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167300,1137,Castlevania: Curse of Darkness,"In Dracula's Curse, Trevor Belmont teamed up with Sypha Belnades, Grant DaNasty, and Alucard to take down Dracula. Curse of Darkness adds some backstory to this event. Apparently Dracula had two go-to guys, Hector and Isaac. These Generals in Dracula’s army are Devil Forgemasters, which means they pal around with familiars that they can manufacture, then summon and dismiss at will.

The story goes that Hector betrayed Dracula in some way in response to objections about Dracula's actions, indirectly causing his defeat at the hands of Trevor Belmont. Ashamed at his own betrayal, Hector gives up the trade until Isaac, who remained loyal to Dracula, kills Hector's girlfriend Rosaly. A furious Hector chases Isaac to the ruins of the castle and the story of this game begins with the playing taking the role of Hector in his quest for vengeance.",2005-11-01 00:00:00.000,8,NULL,66.0000,2,73.9459,26
186402,1136,Castlevania: Dawn of Sorrow,NULL,2005-08-25 00:00:00.000,18,NULL,90.3333,4,84.1155,72
19388,175914,Catan,NULL,2005-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176196,206906,Caterpillar Construction Tycoon,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97351,47550,Caverns of Titan,NULL,2005-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40632,56970,C'est pas Sorcier: Mystérieuse Disparition en Amazonie,NULL,2005-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176261,206907,Chain of Command: Eastern Front,NULL,2005-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118659,120875,Chameleon,NULL,2005-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173091,10237,Champions: Return to Arms,NULL,2005-02-07 00:00:00.000,2,NULL,80.0000,2,79.4892,16
176471,206910,Championship Darts,NULL,2005-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137272,5773,Championship Manager 5,NULL,2005-03-18 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
176468,206914,Championship Riding Star,NULL,2005-05-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176310,22449,Charlie and the Chocolate Factory,NULL,2005-07-15 00:00:00.000,1,NULL,20.0000,1,31.0000,1
11671,3856,Chibi-Robo!,NULL,2005-06-23 00:00:00.000,3,NULL,80.0000,1,78.7427,19
88561,70507,Chick Chaser,NULL,2005-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177810,3006,Chicken Little,NULL,2005-10-18 00:00:00.000,8,NULL,55.0000,1,68.1297,16
134290,49307,Chicken Shoot 2,NULL,2005-12-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
119016,10429,Chocolat,NULL,2005-03-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89334,110472,Cholo,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154868,16147,Chrome: SpecForce,"Special Forces of the future. Chrome SpecForce, are an elite strike force unit of the FEC (Federal Expeditionary Corps), created with one sole purpose, to rid the planetary system of global hazards and crisis situations that endanger the Federation's stability, or directly violate federal order. This elite strike force must undertake top secret missions such as high profile target assassination, espionage, infiltration and sabotage of enemy territory. Armed with the most up to date combat equipment, the SpecForce field agents are equipped for any situation.

You are Logan, a member of the elite SpecForce military unit. Your mission - to battle terrorist factions on the desolate planet of Estrella! But things turn from bad to worse when the local conflict escalates to pan galactic proportions... and you're in the middle of it all!",2005-08-19 00:00:00.000,2,NULL,61.5000,2,NULL,NULL
168575,3758,Chuzzle,NULL,2005-05-12 00:00:00.000,1,NULL,80.0000,1,73.4007,8
154550,133957,Ciao Bella: la Bella Romanza,NULL,2005-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122405,49558,Cinnamon: Yume no Daibouken,NULL,2005-01-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82080,221294,Circuit Blasters,NULL,2005-07-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
693,20457,City of Villains,NULL,2005-10-01 00:00:00.000,NULL,NULL,83.3333,3,NULL,NULL
22172,138127,City Tycoon,NULL,2005-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163420,182426,Civil War: The Battle of Bull Run - Take Command 1861,NULL,2005-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154201,5777,Classified: The Sentinel Crisis,"You play as a mutant super-soldier resembling Master Chief, wearing the military's new ""Sentinel"" suit that makes him stronger, auto-heals him, and targets enemies. A group of terrorists have managed to find out about the Sentinel suits, and have kidnapped a scientist that helped develop the suits. You must destroy the terrorists and make sure that the Sentinel technology does not fall into the wrong hands.",2005-05-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
